answer_id,system_id,query_id,repo_id,owner_repo,audit_type,expected_answer_sha256,predicted_answer,predicted_answer_sha256,correct,abstained,retrieved_source_span_id,raw_prompt_context_bytes,compact_routehint_bytes,context_or_hint_sha256,latency_ns
v52x_D_v53e_0054,D,v53e_0054,pallets_click,pallets/click,doc_code_conflict,sha256:b806660d8fc0a3bdf30567539c3bf93f506f51189184c0af20db230271af8ae2,Evidence at README.md:8 supports this bounded audit fact: sensible defaults out of the box.,sha256:b806660d8fc0a3bdf30567539c3bf93f506f51189184c0af20db230271af8ae2,1,0,v53e_0054_span_001,512,0,sha256:8da216095654ce843f12d0697a2efed67a02729033f5e7f72276b0a2bef28cad,250000000
v52x_D_v53e_0055,D,v53e_0055,pallets_flask,pallets/flask,doc_code_conflict,sha256:3e8d5e6dce4ee53ad2c7234c4cb9f4d6579d67b5f34005a796141fa31e7657a6,Evidence at README.md:16 supports this bounded audit fact: [WSGI]: https://wsgi.readthedocs.io/,sha256:3e8d5e6dce4ee53ad2c7234c4cb9f4d6579d67b5f34005a796141fa31e7657a6,1,0,v53e_0055_span_001,512,0,sha256:d907c90cf9f2969e0ded49b8445e9c6e4bff1c8247de874406602a8b191487bb,250000000
v52x_D_v53e_0056,D,v53e_0056,pallets_flask,pallets/flask,doc_code_conflict,sha256:9a2d437d5703f2e3880048b1141c1a87226d5cba875613081dc9be3f6534098b,"Evidence at examples/javascript/pyproject.toml:12 supports this bounded audit fact: Documentation = ""https://flask.palletsprojects.com/patterns/javascript/""",sha256:9a2d437d5703f2e3880048b1141c1a87226d5cba875613081dc9be3f6534098b,1,0,v53e_0056_span_001,512,0,sha256:167087350f0dfd9fcff41c3f4514f8d341dc89f84a6cca17e4b68a8ace804dc0,250000000
v52x_D_v53e_0057,D,v53e_0057,psf_requests,psf/requests,doc_code_conflict,sha256:3fafbe8f29a015222584573c08b5bea234a58a271847e2a3cb27f26345bbc3e1,"Evidence at pyproject.toml:9 supports this bounded audit fact: license = {text = ""Apache-2.0""}",sha256:3fafbe8f29a015222584573c08b5bea234a58a271847e2a3cb27f26345bbc3e1,1,0,v53e_0057_span_001,512,0,sha256:8b6172c939b242688ed63729faecd1ce57cf86e1682c8c6635e4071f8ab55f91,250000000
v52x_D_v53e_0058,D,v53e_0058,psf_requests,psf/requests,doc_code_conflict,sha256:52f8642e3af366152395143f1aebdbe3ba0966cf28e7c8f059ce7caf8849e23b,"Evidence at pyproject.toml:108 supports this bounded audit fact: quote-style = ""double""",sha256:52f8642e3af366152395143f1aebdbe3ba0966cf28e7c8f059ce7caf8849e23b,1,0,v53e_0058_span_001,512,0,sha256:1ab8043eca2397bd06cdc9effa92c5ca1f0dd191019d0274b137af7b58817bed,250000000
v52x_D_v53e_0059,D,v53e_0059,pypa_pip,pypa/pip,doc_code_conflict,sha256:3025e24e1174f92f9b1279c6215bcb2e98ce011ea27e9de74399897043d32668,"Evidence at pyproject.toml:177 supports this bounded audit fact: # trim vendored pygments styles, lexers, formatters, and CLI",sha256:3025e24e1174f92f9b1279c6215bcb2e98ce011ea27e9de74399897043d32668,1,0,v53e_0059_span_001,512,0,sha256:97dddb5f92f1ea5efdaedf1a254fcea2ab3852fa2079af85e5a8da585e0a9e77,250000000
v52x_D_v53e_0060,D,v53e_0060,pypa_pip,pypa/pip,doc_code_conflict,sha256:08a1ed8d4724d6424674aee64abe91ca63702887f52ec31be378640cc1796af5,"Evidence at pyproject.toml:252 supports this bounded audit fact: ""tests"" = [""tests""]",sha256:08a1ed8d4724d6424674aee64abe91ca63702887f52ec31be378640cc1796af5,1,0,v53e_0060_span_001,512,0,sha256:2ccedb41cc2eb1a5fe35e6fbc5353ebf518327fcffb36d4240af87a3f5b159dd,250000000
v52x_D_v53e_0061,D,v53e_0061,pypa_pip,pypa/pip,doc_code_conflict,sha256:38ce250d7a15a75358bc3e46d5fcb96e9ea882753e43a9c1b2305ee0b6c11f98,Evidence at pyproject.toml:288 supports this bounded audit fact: [[tool.mypy.overrides]],sha256:38ce250d7a15a75358bc3e46d5fcb96e9ea882753e43a9c1b2305ee0b6c11f98,1,0,v53e_0061_span_001,512,0,sha256:b456c8e877a59eb57d0faf545e12fc34d021955da97ff4a5fa68ad17b86d44f9,250000000
v52x_D_v53e_0062,D,v53e_0062,pypa_sampleproject,pypa/sampleproject,doc_code_conflict,sha256:1910a60e261e8618c8a8bfd423e4ff374a7a252909a20aa4abff575fb926835e,Evidence at README.md:24 supports this bounded audit fact: [reStructuredText][rst] or [markdown][md use] with the appropriate [key set][md,sha256:1910a60e261e8618c8a8bfd423e4ff374a7a252909a20aa4abff575fb926835e,1,0,v53e_0062_span_001,512,0,sha256:ec800c6f5e1d4281cf24f343c9fdea2fb4e6a2f0b55babcc34d25ce3a7d55be6,250000000
v52x_D_v53e_0063,D,v53e_0063,pypa_sampleproject,pypa/sampleproject,doc_code_conflict,sha256:a4cde8cae9eea5c075ca658817eaaf569670d9f1ef719823e8bd8c2eaac77603,Evidence at pyproject.toml:24 supports this bounded audit fact: # And where it will live on PyPI: https://pypi.org/project/sampleproject/,sha256:a4cde8cae9eea5c075ca658817eaaf569670d9f1ef719823e8bd8c2eaac77603,1,0,v53e_0063_span_001,512,0,sha256:fb26c7e9e0a1f65364a34fbc2675ce9d54d77d85c3470990683fdbbe78e2bfcf,250000000
v52x_D_v53e_0064,D,v53e_0064,pypa_sampleproject,pypa/sampleproject,doc_code_conflict,sha256:ed7152da4e8b0b132e0311520197f37244a041e250a96eec9d4167eb7d13de5b,"Evidence at pyproject.toml:141 supports this bounded audit fact: # issues, where the source is hosted, where to say thanks to the package",sha256:ed7152da4e8b0b132e0311520197f37244a041e250a96eec9d4167eb7d13de5b,1,0,v53e_0064_span_001,512,0,sha256:3dd6ec70ffa673329ae9363d25b28a32d8c8cbcacfd10cceaeb982babaf50a90,250000000
v52x_D_v53e_0065,D,v53e_0065,pytest_dev_pytest,pytest-dev/pytest,doc_code_conflict,sha256:51367533343f18b5f5516ebb79a6908140bbcf7ecedc4cd8cbf77af719c1531e,Evidence at pyproject.toml:420 supports this bounded audit fact: # https://github.com/pexpect/pexpect/issues/827,sha256:51367533343f18b5f5516ebb79a6908140bbcf7ecedc4cd8cbf77af719c1531e,1,0,v53e_0065_span_001,512,0,sha256:b6afbd5ee1eb3510b83d962f4eb5028f59a2a5bc812f49d81fded2f35094d029,250000000
v52x_D_v53e_0066,D,v53e_0066,pytest_dev_pytest,pytest-dev/pytest,doc_code_conflict,sha256:827c3c31c6fb5bdab8602bdf7763f3a07817473061db4aa60005b658d78a7f1f,"Evidence at pyproject.toml:513 supports this bounded audit fact: directory = ""feature""",sha256:827c3c31c6fb5bdab8602bdf7763f3a07817473061db4aa60005b658d78a7f1f,1,0,v53e_0066_span_001,512,0,sha256:2e407579398d6e9e9056b01c037a81fe079de96f625fee314e2d603bf3205268,250000000
v52x_D_v53e_0067,D,v53e_0067,pytest_dev_pytest,pytest-dev/pytest,doc_code_conflict,sha256:e12babb1c25b673127ecb30d0d85c6c6c9d68e2e5856cc5457b6f413a70040ab,Evidence at tox.ini:21 supports this bounded audit fact: # checks that 3.11 native ExceptionGroup works with exceptiongroup,sha256:e12babb1c25b673127ecb30d0d85c6c6c9d68e2e5856cc5457b6f413a70040ab,1,0,v53e_0067_span_001,512,0,sha256:9b6d3d3447792e8546c4bf57ca4ab6c8b965eb1d72c779c22d6a72dcb81fd022,250000000
v52x_D_v53e_0068,D,v53e_0068,python_cpython,python/cpython,doc_code_conflict,sha256:4d47629fd789f05e928243f8b25ef90ac3d730c6cd19fd05de9a3f6821717ee3,Evidence at Doc/README.rst:116 supports this bounded audit fact: see the make targets above).,sha256:4d47629fd789f05e928243f8b25ef90ac3d730c6cd19fd05de9a3f6821717ee3,1,0,v53e_0068_span_001,512,0,sha256:00adef642e95f5ab1d2aa0bde8263e71f86b4b0e1c6867044b716c3d14aab3a7,250000000
v52x_D_v53e_0069,D,v53e_0069,python_cpython,python/cpython,doc_code_conflict,sha256:3fd9db01efecc4b5cf97d4c9db4626fd94511de7b1e6741ee87a3085b5e80a16,Evidence at Doc/README.rst:132 supports this bounded audit fact: `Python bug tracker <https://github.com/python/cpython/issues>`_.,sha256:3fd9db01efecc4b5cf97d4c9db4626fd94511de7b1e6741ee87a3085b5e80a16,1,0,v53e_0069_span_001,512,0,sha256:b4b5dd880d0f76f38d4189ef704adadf7ca6b4a5a533b38e0a8a015ac8f90d97,250000000
v52x_D_v53e_0070,D,v53e_0070,tiangolo_typer,tiangolo/typer,doc_code_conflict,sha256:88d967add55cae2ed14eb0afb3f2383b907570de10e8090216d886bd32d61df4,Evidence at README.md:68 supports this bounded audit fact: def main(name: str):,sha256:88d967add55cae2ed14eb0afb3f2383b907570de10e8090216d886bd32d61df4,1,0,v53e_0070_span_001,512,0,sha256:76a751fe3f009fa4258b61db0248d3f237f258b7ca81daba3e45d035bb9cc8aa,250000000
v52x_D_v53e_0071,D,v53e_0071,tiangolo_typer,tiangolo/typer,doc_code_conflict,sha256:4eac25f84a28cbc59e8476d13ce3a15e8f5369ad3a5f5dea8719e8ec4ece2ade,Evidence at README.md:136 supports this bounded audit fact: Now you could run it with Python directly:,sha256:4eac25f84a28cbc59e8476d13ce3a15e8f5369ad3a5f5dea8719e8ec4ece2ade,1,0,v53e_0071_span_001,512,0,sha256:37c1ce913a384e988b100765e497f6621c7fb74e3b4ba7bd8462d363a994e80a,250000000
v52x_D_v53e_0072,D,v53e_0072,tiangolo_typer,tiangolo/typer,doc_code_conflict,sha256:124d33b436587c3c8f8c54c26cf0ac1dad976b0ed63787b6e852177942696355,"Evidence at pyproject.toml:180 supports this bounded audit fact: ""docs_src/parameter_types/enum/tutorial003_an_py310.py"" = [""B006""]",sha256:124d33b436587c3c8f8c54c26cf0ac1dad976b0ed63787b6e852177942696355,1,0,v53e_0072_span_001,512,0,sha256:4fd911694cec474aa1d28936394c16c79ccb007777869d49b55ff2b88eb511c4,250000000
v52x_D_v53e_0073,D,v53e_0073,django_django,django/django,doc_code_conflict,sha256:16e7a51dc048d658cb16f1d289d1895042e01d95bd2bdf946c2b2605d7a6032b,"Evidence at README.rst:44 supports this bounded audit fact: ``docs/internals/contributing/writing-code/unit-tests.txt``, published online at",sha256:16e7a51dc048d658cb16f1d289d1895042e01d95bd2bdf946c2b2605d7a6032b,1,0,v53e_0073_span_001,512,0,sha256:9590b0d703fd80ff6d652bfef10ab815a4eabcbea96d0920bb1ced9dab960915,250000000
v52x_D_v53e_0074,D,v53e_0074,django_django,django/django,doc_code_conflict,sha256:cf0ae0e7e693574f6c571d5345413858012c4a2d2aae2388412f0485f03e9715,"Evidence at pyproject.toml:15 supports this bounded audit fact: {name = ""Django Software Foundation"", email = ""foundation@djangoproject.com""},",sha256:cf0ae0e7e693574f6c571d5345413858012c4a2d2aae2388412f0485f03e9715,1,0,v53e_0074_span_001,512,0,sha256:24fab437f4822ac75192d5d5e912b6d378b27c30914c4bb0bacfcf0d7c600a48,250000000
v52x_D_v53e_0075,D,v53e_0075,django_django,django/django,doc_code_conflict,sha256:decb5a16a77cb5f02b5c527c180dddc7c128eef59202104d669845f4aecac749,"Evidence at pyproject.toml:45 supports this bounded audit fact: django-admin = ""django.core.management:execute_from_command_line""",sha256:decb5a16a77cb5f02b5c527c180dddc7c128eef59202104d669845f4aecac749,1,0,v53e_0075_span_001,512,0,sha256:db977c3bc2de418431e82420b98767dcc5f97cd9cfe0bff44b05da754b1dc6cc,250000000
v52x_D_v53e_0076,D,v53e_0076,fastapi_fastapi,fastapi/fastapi,doc_code_conflict,sha256:ee3ca7676d02cb47de50bc465768251a24695868b9c0742884b062caa5105769,"Evidence at pyproject.toml:180 supports this bounded audit fact: ""pytest-sugar>=1.0.0"",",sha256:ee3ca7676d02cb47de50bc465768251a24695868b9c0742884b062caa5105769,1,0,v53e_0076_span_001,512,0,sha256:54a86928b05f3d8800c21c930b1ac2599f24def69cf872a20821720d0cc5bae6,250000000
v52x_D_v53e_0077,D,v53e_0077,fastapi_fastapi,fastapi/fastapi,doc_code_conflict,sha256:09837b608dbefb7cd3f2e193d5b4f9863f26c49611128193bf9dac0b4e4422ac,Evidence at pyproject.toml:261 supports this bounded audit fact: [tool.coverage.html],sha256:09837b608dbefb7cd3f2e193d5b4f9863f26c49611128193bf9dac0b4e4422ac,1,0,v53e_0077_span_001,512,0,sha256:5b6596678aff4a413fa62dcb80f69ba3e015267b2de9d00047148559044758f5,250000000
v52x_D_v53e_0078,D,v53e_0078,pallets_click,pallets/click,doc_code_conflict,sha256:b806660d8fc0a3bdf30567539c3bf93f506f51189184c0af20db230271af8ae2,Evidence at README.md:8 supports this bounded audit fact: sensible defaults out of the box.,sha256:b806660d8fc0a3bdf30567539c3bf93f506f51189184c0af20db230271af8ae2,1,0,v53e_0078_span_001,512,0,sha256:fd3ef6a9287c1fe25e9ac6030b2458688f7cdf4377fe75ab45b1ea2d59114447,250000000
v52x_D_v53e_0079,D,v53e_0079,pallets_flask,pallets/flask,doc_code_conflict,sha256:3e8d5e6dce4ee53ad2c7234c4cb9f4d6579d67b5f34005a796141fa31e7657a6,Evidence at README.md:16 supports this bounded audit fact: [WSGI]: https://wsgi.readthedocs.io/,sha256:3e8d5e6dce4ee53ad2c7234c4cb9f4d6579d67b5f34005a796141fa31e7657a6,1,0,v53e_0079_span_001,512,0,sha256:0c60082cf611749af65a69544a4a4c1d893e22edfc2acf0c719e7bd62d76bf59,250000000
v52x_D_v53e_0080,D,v53e_0080,pallets_flask,pallets/flask,doc_code_conflict,sha256:9a2d437d5703f2e3880048b1141c1a87226d5cba875613081dc9be3f6534098b,"Evidence at examples/javascript/pyproject.toml:12 supports this bounded audit fact: Documentation = ""https://flask.palletsprojects.com/patterns/javascript/""",sha256:9a2d437d5703f2e3880048b1141c1a87226d5cba875613081dc9be3f6534098b,1,0,v53e_0080_span_001,512,0,sha256:2a81cae879cc2ee9fad89385d50fa36fb14689a40399afedf87d4be971bd903c,250000000
v52x_D_v53e_0081,D,v53e_0081,psf_requests,psf/requests,doc_code_conflict,sha256:3fafbe8f29a015222584573c08b5bea234a58a271847e2a3cb27f26345bbc3e1,"Evidence at pyproject.toml:9 supports this bounded audit fact: license = {text = ""Apache-2.0""}",sha256:3fafbe8f29a015222584573c08b5bea234a58a271847e2a3cb27f26345bbc3e1,1,0,v53e_0081_span_001,512,0,sha256:b2beac897b016f2d2d2775604539bd9bbfb453f0b78dd67fe09ab6423115474c,250000000
v52x_D_v53e_0082,D,v53e_0082,psf_requests,psf/requests,doc_code_conflict,sha256:52f8642e3af366152395143f1aebdbe3ba0966cf28e7c8f059ce7caf8849e23b,"Evidence at pyproject.toml:108 supports this bounded audit fact: quote-style = ""double""",sha256:52f8642e3af366152395143f1aebdbe3ba0966cf28e7c8f059ce7caf8849e23b,1,0,v53e_0082_span_001,512,0,sha256:ffbeee396dd6cc9cec225d9b65564f22f5ee335eb295fd16867bc08246cd4a70,250000000
v52x_D_v53e_0083,D,v53e_0083,pypa_pip,pypa/pip,doc_code_conflict,sha256:3025e24e1174f92f9b1279c6215bcb2e98ce011ea27e9de74399897043d32668,"Evidence at pyproject.toml:177 supports this bounded audit fact: # trim vendored pygments styles, lexers, formatters, and CLI",sha256:3025e24e1174f92f9b1279c6215bcb2e98ce011ea27e9de74399897043d32668,1,0,v53e_0083_span_001,512,0,sha256:8d6d59bd7f06ceb67f8c02e9d8415dae486c8e6a5f37c89286015e16ece885e3,250000000
v52x_D_v53e_0084,D,v53e_0084,pypa_pip,pypa/pip,doc_code_conflict,sha256:08a1ed8d4724d6424674aee64abe91ca63702887f52ec31be378640cc1796af5,"Evidence at pyproject.toml:252 supports this bounded audit fact: ""tests"" = [""tests""]",sha256:08a1ed8d4724d6424674aee64abe91ca63702887f52ec31be378640cc1796af5,1,0,v53e_0084_span_001,512,0,sha256:06e8cf47d7d1e16f7ba81e68a0c0d0e8424265891a8c63830cb059df4c8b2030,250000000
v52x_D_v53e_0085,D,v53e_0085,pypa_pip,pypa/pip,doc_code_conflict,sha256:38ce250d7a15a75358bc3e46d5fcb96e9ea882753e43a9c1b2305ee0b6c11f98,Evidence at pyproject.toml:288 supports this bounded audit fact: [[tool.mypy.overrides]],sha256:38ce250d7a15a75358bc3e46d5fcb96e9ea882753e43a9c1b2305ee0b6c11f98,1,0,v53e_0085_span_001,512,0,sha256:3a69c6bb1469740f869ce16ba539ff5e828a2e14779cea47b56ad4354b664dfe,250000000
v52x_D_v53e_0086,D,v53e_0086,pypa_sampleproject,pypa/sampleproject,doc_code_conflict,sha256:1910a60e261e8618c8a8bfd423e4ff374a7a252909a20aa4abff575fb926835e,Evidence at README.md:24 supports this bounded audit fact: [reStructuredText][rst] or [markdown][md use] with the appropriate [key set][md,sha256:1910a60e261e8618c8a8bfd423e4ff374a7a252909a20aa4abff575fb926835e,1,0,v53e_0086_span_001,512,0,sha256:bd15b31cc99bdcc81f0ff645f7ff3db63f07b5ca758146d1c2ebbcfd3c3570fd,250000000
v52x_D_v53e_0087,D,v53e_0087,pypa_sampleproject,pypa/sampleproject,doc_code_conflict,sha256:a4cde8cae9eea5c075ca658817eaaf569670d9f1ef719823e8bd8c2eaac77603,Evidence at pyproject.toml:24 supports this bounded audit fact: # And where it will live on PyPI: https://pypi.org/project/sampleproject/,sha256:a4cde8cae9eea5c075ca658817eaaf569670d9f1ef719823e8bd8c2eaac77603,1,0,v53e_0087_span_001,512,0,sha256:2939dff8d9106b4e3f28fa296d7bab5d2a95f4fa6eabf708010d4ce0fa32c1e4,250000000
v52x_D_v53e_0088,D,v53e_0088,pypa_sampleproject,pypa/sampleproject,doc_code_conflict,sha256:ed7152da4e8b0b132e0311520197f37244a041e250a96eec9d4167eb7d13de5b,"Evidence at pyproject.toml:141 supports this bounded audit fact: # issues, where the source is hosted, where to say thanks to the package",sha256:ed7152da4e8b0b132e0311520197f37244a041e250a96eec9d4167eb7d13de5b,1,0,v53e_0088_span_001,512,0,sha256:737d451a92be56ed15ae4a537cbc58dba27c45ce37816c697eb3ee5d3e4d2c6d,250000000
v52x_D_v53e_0089,D,v53e_0089,pytest_dev_pytest,pytest-dev/pytest,doc_code_conflict,sha256:51367533343f18b5f5516ebb79a6908140bbcf7ecedc4cd8cbf77af719c1531e,Evidence at pyproject.toml:420 supports this bounded audit fact: # https://github.com/pexpect/pexpect/issues/827,sha256:51367533343f18b5f5516ebb79a6908140bbcf7ecedc4cd8cbf77af719c1531e,1,0,v53e_0089_span_001,512,0,sha256:09e97460679b4e4be977d22f8ad1dc195ebee52876e298123da6800dd2eaf032,250000000
v52x_D_v53e_0090,D,v53e_0090,pytest_dev_pytest,pytest-dev/pytest,doc_code_conflict,sha256:827c3c31c6fb5bdab8602bdf7763f3a07817473061db4aa60005b658d78a7f1f,"Evidence at pyproject.toml:513 supports this bounded audit fact: directory = ""feature""",sha256:827c3c31c6fb5bdab8602bdf7763f3a07817473061db4aa60005b658d78a7f1f,1,0,v53e_0090_span_001,512,0,sha256:e494960a6506feb7083a25e0d9d895f521567e450febb9d1586ca0e3325096b7,250000000
v52x_D_v53e_0091,D,v53e_0091,pytest_dev_pytest,pytest-dev/pytest,doc_code_conflict,sha256:e12babb1c25b673127ecb30d0d85c6c6c9d68e2e5856cc5457b6f413a70040ab,Evidence at tox.ini:21 supports this bounded audit fact: # checks that 3.11 native ExceptionGroup works with exceptiongroup,sha256:e12babb1c25b673127ecb30d0d85c6c6c9d68e2e5856cc5457b6f413a70040ab,1,0,v53e_0091_span_001,512,0,sha256:92e610c02dbad60f2018b116980e559afbcb2c8203292de9bb7efd2462bc48e1,250000000
v52x_D_v53e_0092,D,v53e_0092,python_cpython,python/cpython,doc_code_conflict,sha256:4d47629fd789f05e928243f8b25ef90ac3d730c6cd19fd05de9a3f6821717ee3,Evidence at Doc/README.rst:116 supports this bounded audit fact: see the make targets above).,sha256:4d47629fd789f05e928243f8b25ef90ac3d730c6cd19fd05de9a3f6821717ee3,1,0,v53e_0092_span_001,512,0,sha256:4989161a5a0ce81ffbd1b82812e061b649533be67e8fd80d20f0a4b1061e90e5,250000000
v52x_D_v53e_0093,D,v53e_0093,python_cpython,python/cpython,doc_code_conflict,sha256:3fd9db01efecc4b5cf97d4c9db4626fd94511de7b1e6741ee87a3085b5e80a16,Evidence at Doc/README.rst:132 supports this bounded audit fact: `Python bug tracker <https://github.com/python/cpython/issues>`_.,sha256:3fd9db01efecc4b5cf97d4c9db4626fd94511de7b1e6741ee87a3085b5e80a16,1,0,v53e_0093_span_001,512,0,sha256:9d0a4c54552567e5fac2bb9ca4b9ad99e588c4ed90f620be3dd14adb1632eda7,250000000
v52x_D_v53e_0094,D,v53e_0094,tiangolo_typer,tiangolo/typer,doc_code_conflict,sha256:88d967add55cae2ed14eb0afb3f2383b907570de10e8090216d886bd32d61df4,Evidence at README.md:68 supports this bounded audit fact: def main(name: str):,sha256:88d967add55cae2ed14eb0afb3f2383b907570de10e8090216d886bd32d61df4,1,0,v53e_0094_span_001,512,0,sha256:a2e7ffba40d49bf68fbe36cfdc34fff215c191bd8f8d7b9bad91c1b3fdf36498,250000000
v52x_D_v53e_0095,D,v53e_0095,tiangolo_typer,tiangolo/typer,doc_code_conflict,sha256:4eac25f84a28cbc59e8476d13ce3a15e8f5369ad3a5f5dea8719e8ec4ece2ade,Evidence at README.md:136 supports this bounded audit fact: Now you could run it with Python directly:,sha256:4eac25f84a28cbc59e8476d13ce3a15e8f5369ad3a5f5dea8719e8ec4ece2ade,1,0,v53e_0095_span_001,512,0,sha256:030a80c27c4d4d3c3cd7c4b95763573160f1782d27434395f88b67d59fc57121,250000000
v52x_D_v53e_0096,D,v53e_0096,tiangolo_typer,tiangolo/typer,doc_code_conflict,sha256:124d33b436587c3c8f8c54c26cf0ac1dad976b0ed63787b6e852177942696355,"Evidence at pyproject.toml:180 supports this bounded audit fact: ""docs_src/parameter_types/enum/tutorial003_an_py310.py"" = [""B006""]",sha256:124d33b436587c3c8f8c54c26cf0ac1dad976b0ed63787b6e852177942696355,1,0,v53e_0096_span_001,512,0,sha256:dcb947bd3933ab64f79cb2e500ef014a3078f2cf6eae692b9627fa7dbb5978d1,250000000
v52x_D_v53e_0097,D,v53e_0097,django_django,django/django,doc_code_conflict,sha256:16e7a51dc048d658cb16f1d289d1895042e01d95bd2bdf946c2b2605d7a6032b,"Evidence at README.rst:44 supports this bounded audit fact: ``docs/internals/contributing/writing-code/unit-tests.txt``, published online at",sha256:16e7a51dc048d658cb16f1d289d1895042e01d95bd2bdf946c2b2605d7a6032b,1,0,v53e_0097_span_001,512,0,sha256:088bafadf25fe23f658bdba72e41018fbc4ee3c89b8c9ad546efb86468c8aa93,250000000
v52x_D_v53e_0098,D,v53e_0098,django_django,django/django,doc_code_conflict,sha256:cf0ae0e7e693574f6c571d5345413858012c4a2d2aae2388412f0485f03e9715,"Evidence at pyproject.toml:15 supports this bounded audit fact: {name = ""Django Software Foundation"", email = ""foundation@djangoproject.com""},",sha256:cf0ae0e7e693574f6c571d5345413858012c4a2d2aae2388412f0485f03e9715,1,0,v53e_0098_span_001,512,0,sha256:4d3bf6ceaa6f5e432ee1ec872d9bd31f009e05c63e5c08d0d53c2375ae67605e,250000000
v52x_D_v53e_0099,D,v53e_0099,django_django,django/django,doc_code_conflict,sha256:decb5a16a77cb5f02b5c527c180dddc7c128eef59202104d669845f4aecac749,"Evidence at pyproject.toml:45 supports this bounded audit fact: django-admin = ""django.core.management:execute_from_command_line""",sha256:decb5a16a77cb5f02b5c527c180dddc7c128eef59202104d669845f4aecac749,1,0,v53e_0099_span_001,512,0,sha256:7ad2a7f49d69798f931e6be7a9d1fde0692c7e02e45fad86f9a33a729c12cfe6,250000000
v52x_D_v53e_0100,D,v53e_0100,fastapi_fastapi,fastapi/fastapi,doc_code_conflict,sha256:ee3ca7676d02cb47de50bc465768251a24695868b9c0742884b062caa5105769,"Evidence at pyproject.toml:180 supports this bounded audit fact: ""pytest-sugar>=1.0.0"",",sha256:ee3ca7676d02cb47de50bc465768251a24695868b9c0742884b062caa5105769,1,0,v53e_0100_span_001,512,0,sha256:2e10e245fdd1a61d0cd612d2f95afb93818c60d04682ea8087cff1ad7cdf28e0,250000000
v52x_D_v53e_0101,D,v53e_0101,fastapi_fastapi,fastapi/fastapi,doc_code_conflict,sha256:09837b608dbefb7cd3f2e193d5b4f9863f26c49611128193bf9dac0b4e4422ac,Evidence at pyproject.toml:261 supports this bounded audit fact: [tool.coverage.html],sha256:09837b608dbefb7cd3f2e193d5b4f9863f26c49611128193bf9dac0b4e4422ac,1,0,v53e_0101_span_001,512,0,sha256:ad179e0b8c014999aeb23fb92f138d6d7a5eaa6db4eafda34509db20b4c5beb7,250000000
